version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,216,216.1,216.1
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,216.4,216.4,216.5
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,216.8,216.8,216.8
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,216.1,216.2,216.2
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,215.4,215.5,215.5
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,215.5,215.8,216.1
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,215.8,215.9,216
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,215.5,215.6,215.6
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,215,215,215
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,216.4,216.5,216.5
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,216.7,216.7,216.8
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,215.8,216.2,216.8
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,219.4,219.6,219.9
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,217.7,217.7,217.8
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,100,219.6,220.2,220.8
3.10.0-RC1-bin-20260620-f157aa2-NIGHTLY,20,219.8,219.8,219.9
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,40,219.3,219.9,220.5
3.10.0-RC1-bin-20260623-225be3c-NIGHTLY,20,237.9,238,238
3.10.0-RC1-bin-20260624-3f638dd-NIGHTLY,20,236.7,236.8,236.8
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,80,237.4,238.1,238.6
3.10.0-RC1-bin-20260626-20f6657-NIGHTLY,20,238,238,238
3.10.0-RC1-bin-20260627-e449094-NIGHTLY,20,239.3,239.3,239.3
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,238.2,238.2,238.2
3.10.0-RC1-bin-20260629-338b88b-NIGHTLY,20,238,238,238
3.10.0-RC1-bin-20260630-a8ae375-NIGHTLY,20,238.4,238.4,238.4
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,60,237,237.3,237.5
3.10.0-RC1-bin-20260706-30ca358-NIGHTLY,40,237,237.2,237.3
3.10.0-RC1-bin-20260707-a4dab1a-NIGHTLY,60,300.5,301.7,302.6
3.10.0-RC1-bin-20260711-702fa74-NIGHTLY,20,326.6,326.6,326.7
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,326.8,326.9,326.9
3.10.0-RC1-bin-20260713-f51c618-NIGHTLY,20,327,327,327
3.10.0-RC1-bin-20260714-7983fe7-NIGHTLY,20,325,325,325.1
3.10.0-RC1-bin-20260715-5f24bf2-NIGHTLY,20,327.1,327.1,327.2
3.10.0-RC1-bin-20260716-61591f7-NIGHTLY,20,327.2,327.2,327.2
3.10.0-RC1-bin-20260717-a6f2c88-NIGHTLY,20,326.8,326.8,326.9
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,40,326.9,327.3,327.7
3.10.0-RC1-bin-20260720-b41994a-NIGHTLY,20,325.4,325.5,325.5
3.10.0-RC1-bin-20260721-03f6bdd-NIGHTLY,10,325.8,325.8,325.8
3.10.0-RC1-bin-20260722-6cab7a4-NIGHTLY,10,326,326,326
3.10.0-RC1-bin-20260723-7c8ee3c-NIGHTLY,10,326.1,326.1,326.1
3.10.0-RC1-bin-20260724-4dae250-NIGHTLY,10,325.5,325.5,325.5
