version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,10,126.7,138,229.1
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,10,127.8,138.5,225.2
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,10,126.9,138.4,230.8
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,30,126.8,136.3,233.3
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,30,127,138.5,231.1
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,10,127.1,135.3,195.8
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,30,126.5,136.9,229.3
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,10,127.1,138.5,230.6
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,10,126.7,137.9,228.1
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,10,127,137.2,218.7
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,10,126.9,138.4,231.6
3.10.0-RC1-bin-20260720-b41994a-NIGHTLY,30,127,137.5,229.6
3.10.0-RC1-bin-20260726-a036a3a-NIGHTLY,10,127.2,127.3,127.8
3.10.0-RC1-bin-20260727-a036a3a-NIGHTLY,10,126.8,126.9,127.4
3.10.0-RC1-bin-20260728-b827509-NIGHTLY,10,126.8,127.1,127.5
3.10.0-RC1-bin-20260729-8526f78-NIGHTLY,20,127,127.5,128.5
3.10.0-RC1-bin-20260731-ddd6514-NIGHTLY,10,126.9,127,127
3.10.0-RC1-bin-20260802-11ca8f7-NIGHTLY,10,127.2,127.3,127.9
3.10.0-RC1-bin-20260803-11ca8f7-NIGHTLY,20,126.8,127,127.5
3.10.0-RC1-bin-20260804-9db016f-NIGHTLY,10,126.8,126.9,127.3
3.10.0-RC1-bin-20260809-34f2030-NIGHTLY,10,127,127.1,127.5
3.10.0-RC1-bin-20260816-3adfcbd-NIGHTLY,10,126.9,127,127.1
