version,count,min,avg,max
3.8.5-RC1-bin-20260403-ecf8e5c-NIGHTLY,20,138.8,138.9,138.9
3.8.5-RC1-bin-20260404-a7f6cae-NIGHTLY,20,139.8,139.8,139.8
3.8.5-RC1-bin-20260405-9478256-NIGHTLY,20,139.6,139.6,139.6
3.8.5-RC1-bin-20260406-2c668b5-NIGHTLY,20,138.9,138.9,139
3.8.5-RC1-bin-20260407-ec88c95-NIGHTLY,20,138.7,138.7,138.7
3.8.5-RC1-bin-20260408-cc4a3e6-NIGHTLY,20,140.7,140.7,140.7
3.8.5-RC1-bin-20260409-c23f234-NIGHTLY,20,141.4,141.4,141.4
3.8.5-RC1-bin-20260410-e679e6a-NIGHTLY,40,140.9,141,141.2
3.8.5-RC1-bin-20260412-0f8dfa1-NIGHTLY,20,140.9,140.9,140.9
3.8.5-RC1-bin-20260413-0f8dfa1-NIGHTLY,20,141.1,141.1,141.1
3.8.5-RC1-bin-20260414-ffb1a63-NIGHTLY,20,140,140,140
3.8.5-RC1-bin-20260415-d1c28e4-NIGHTLY,20,140.6,140.6,140.6
3.8.5-RC1-bin-20260416-778e9be-NIGHTLY,20,140.3,140.3,140.3
3.8.5-RC1-bin-20260417-49b4241-NIGHTLY,20,140.7,140.7,140.7
