version,count,min,avg,max
3.8.4-RC1-bin-20260219-56c2020-NIGHTLY,20,3,68.95,300
3.8.4-RC1-bin-20260220-3a6dac8-NIGHTLY,20,1,68.4,224
3.8.4-RC1-bin-20260221-dd3cd80-NIGHTLY,20,1,79.5,307
3.8.4-RC1-bin-20260222-dd3cd80-NIGHTLY,20,1,72.85,274
3.8.4-RC1-bin-20260223-dd3cd80-NIGHTLY,20,0,75.4,247
3.8.4-RC1-bin-20260224-8c0034e-NIGHTLY,20,5,80.65,305
3.8.4-RC1-bin-20260226-c0af6f4-NIGHTLY,40,0,73.18,250
3.8.4-RC1-bin-20260227-4e9c706-NIGHTLY,20,1,72.75,231
3.8.4-RC1-bin-20260228-f302695-NIGHTLY,20,0,72.35,198
3.8.4-RC1-bin-20260301-3ce1b51-NIGHTLY,20,0,79.65,261
3.8.4-RC1-bin-20260302-b5d15ac-NIGHTLY,40,1,83.9,294
3.8.4-RC1-bin-20260303-4800b1c-NIGHTLY,20,1,77.3,274
3.8.4-RC1-bin-20260304-1311fb5-NIGHTLY,20,1,83.45,311
3.8.4-RC1-bin-20260305-201be8f-NIGHTLY,20,1,83.95,346
3.8.4-RC1-bin-20260306-87a4a8b-NIGHTLY,20,1,100.8,372
3.8.4-RC1-bin-20260307-2d2adb7-NIGHTLY,20,1,80.65,271
3.8.4-RC1-bin-20260308-bf48ee8-NIGHTLY,20,3,87.2,342
3.8.4-RC1-bin-20260309-5b0f56d-NIGHTLY,20,3,85.9,337
3.8.4-RC1-bin-20260310-478cafe-NIGHTLY,20,2,76.85,274
3.8.4-RC1-bin-20260311-f6ca933-NIGHTLY,80,0,82.11,352
3.8.4-RC1-bin-20260314-9b6c1d5-NIGHTLY,20,0,81.4,332
3.8.4-RC1-bin-20260315-d5b79ba-NIGHTLY,20,0,80.35,351
3.8.4-RC1-bin-20260316-d5b79ba-NIGHTLY,20,1,81.45,373
3.8.4-RC1-bin-20260317-9a56448-NIGHTLY,20,1,78.85,317
3.8.4-RC1-bin-20260318-61c882b-NIGHTLY,20,0,84.35,328
3.8.4-RC1-bin-20260319-2a84a92-NIGHTLY,20,0,82.1,331
3.8.4-RC1-bin-20260320-715b38a-NIGHTLY,20,1,75.65,311
3.8.4-RC1-bin-20260321-c486a97-NIGHTLY,20,1,79.05,312
3.8.4-RC1-bin-20260322-102c7c6-NIGHTLY,20,1,88.45,288
3.8.4-RC1-bin-20260323-16cd4d9-NIGHTLY,80,1,77.93,340
3.8.4-RC1-bin-20260325-d8804d4-NIGHTLY,20,2,78.65,256
3.8.4-RC1-bin-20260326-5d03b33-NIGHTLY,20,0,80.15,275
3.8.4-RC1-bin-20260327-e0dd739-NIGHTLY,20,0,89.3,348
3.8.4-RC1-bin-20260328-e0dd739-NIGHTLY,20,3,74.4,260
3.8.4-RC1-bin-20260329-83feab2-NIGHTLY,40,1,84.35,289
3.8.4-RC1-bin-20260331-724e9c3-NIGHTLY,20,2,83.3,326
3.8.4-RC1-bin-20260401-fc4cd08-NIGHTLY,20,4,87.05,286
3.8.4-RC1-bin-20260402-44bbcdf-NIGHTLY,20,1,86.7,272
