version,count,min,avg,max
3.8.4-RC1-bin-20260219-56c2020-NIGHTLY,20,3,97.15,348
3.8.4-RC1-bin-20260220-3a6dac8-NIGHTLY,20,4,94.35,261
3.8.4-RC1-bin-20260221-dd3cd80-NIGHTLY,20,4,105,373
3.8.4-RC1-bin-20260222-dd3cd80-NIGHTLY,20,6,104.9,349
3.8.4-RC1-bin-20260223-dd3cd80-NIGHTLY,20,4,102,351
3.8.4-RC1-bin-20260224-8c0034e-NIGHTLY,20,9,109.9,360
3.8.4-RC1-bin-20260226-c0af6f4-NIGHTLY,40,2,102.6,385
3.8.4-RC1-bin-20260227-4e9c706-NIGHTLY,20,2,98.25,358
3.8.4-RC1-bin-20260228-f302695-NIGHTLY,20,3,108.8,342
3.8.4-RC1-bin-20260301-3ce1b51-NIGHTLY,20,3,102.2,334
3.8.4-RC1-bin-20260302-b5d15ac-NIGHTLY,40,3,110,355
3.8.4-RC1-bin-20260303-4800b1c-NIGHTLY,20,4,113,407
3.8.4-RC1-bin-20260304-1311fb5-NIGHTLY,20,2,97.3,347
3.8.4-RC1-bin-20260305-201be8f-NIGHTLY,20,2,99.05,370
3.8.4-RC1-bin-20260306-87a4a8b-NIGHTLY,20,1,95.05,274
3.8.4-RC1-bin-20260307-2d2adb7-NIGHTLY,20,7,109.8,483
3.8.4-RC1-bin-20260308-bf48ee8-NIGHTLY,20,2,106.9,363
3.8.4-RC1-bin-20260309-5b0f56d-NIGHTLY,20,7,118,629
3.8.4-RC1-bin-20260310-478cafe-NIGHTLY,20,5,108.3,407
3.8.4-RC1-bin-20260311-f6ca933-NIGHTLY,80,2,100.5,458
3.8.4-RC1-bin-20260314-9b6c1d5-NIGHTLY,20,3,107.3,435
3.8.4-RC1-bin-20260315-d5b79ba-NIGHTLY,20,0,93.25,346
3.8.4-RC1-bin-20260316-d5b79ba-NIGHTLY,20,4,96.6,385
3.8.4-RC1-bin-20260317-9a56448-NIGHTLY,20,4,93.55,421
3.8.4-RC1-bin-20260318-61c882b-NIGHTLY,20,6,92.4,298
3.8.4-RC1-bin-20260319-2a84a92-NIGHTLY,20,3,111.2,391
3.8.4-RC1-bin-20260320-715b38a-NIGHTLY,20,8,100.8,318
3.8.4-RC1-bin-20260321-c486a97-NIGHTLY,20,8,115.1,459
3.8.4-RC1-bin-20260322-102c7c6-NIGHTLY,20,8,107.2,374
3.8.4-RC1-bin-20260323-16cd4d9-NIGHTLY,20,2,108.5,390
