version,count,min,avg,max
3.9.0-RC1-bin-20260423-5d6b9a4-NIGHTLY,20,69.24,69.25,69.29
3.9.0-RC1-bin-20260424-4a012b1-NIGHTLY,20,69.22,69.24,69.28
3.9.0-RC1-bin-20260425-c79f519-NIGHTLY,20,69.37,69.39,69.58
3.9.0-RC1-bin-20260426-9bb129b-NIGHTLY,20,69.18,69.2,69.4
3.9.0-RC1-bin-20260427-9bb129b-NIGHTLY,20,69.41,69.43,69.61
3.9.0-RC1-bin-20260428-9cfa0dd-NIGHTLY,20,69.26,69.26,69.3
3.9.0-RC1-bin-20260429-88140bc-NIGHTLY,20,69.16,69.17,69.21
3.9.0-RC1-bin-20260430-a24622b-NIGHTLY,20,69.52,69.53,69.57
3.9.0-RC1-bin-20260501-0c8c581-NIGHTLY,20,69.13,69.14,69.17
3.9.0-RC1-bin-20260502-b264c19-NIGHTLY,20,69.27,69.28,69.33
3.9.0-RC1-bin-20260503-b264c19-NIGHTLY,40,69.4,69.44,69.52
3.9.0-RC1-bin-20260505-e7e22e6-NIGHTLY,20,69.38,69.4,69.6
3.9.0-RC1-bin-20260506-0de5613-NIGHTLY,20,69.69,69.7,69.9
3.9.0-RC1-bin-20260507-b8210ea-NIGHTLY,20,70.25,70.26,70.3
3.9.0-RC1-bin-20260508-eb2e041-NIGHTLY,40,70.07,70.18,70.31
3.9.0-RC1-bin-20260510-eb2e041-NIGHTLY,60,70.11,70.24,70.57
3.9.0-RC1-bin-20260511-c3e3e42-NIGHTLY,120,70.25,70.36,70.68
3.9.0-RC1-bin-20260513-65a6143-NIGHTLY,20,70.16,70.17,70.2
3.9.0-RC1-bin-20260514-dfd481f-NIGHTLY,20,70.25,70.26,70.3
3.9.0-RC1-bin-20260515-ed18d94-NIGHTLY,80,70.23,70.29,70.43
3.9.0-RC1-bin-20260517-80517e5-NIGHTLY,20,70.28,70.29,70.33
3.9.0-RC1-bin-20260518-0ce4c47-NIGHTLY,20,70.34,70.35,70.54
