version,count,min,avg,max
3.8.5-RC1-bin-20260403-ecf8e5c-NIGHTLY,20,1,21.85,61
3.8.5-RC1-bin-20260404-a7f6cae-NIGHTLY,20,0,23.8,74
3.8.5-RC1-bin-20260405-9478256-NIGHTLY,20,2,24.7,68
3.8.5-RC1-bin-20260406-2c668b5-NIGHTLY,20,1,23.4,56
3.8.5-RC1-bin-20260407-ec88c95-NIGHTLY,20,0,22,62
3.8.5-RC1-bin-20260408-cc4a3e6-NIGHTLY,20,0,19.85,64
3.8.5-RC1-bin-20260409-c23f234-NIGHTLY,40,0,21.2,62
3.8.5-RC1-bin-20260410-e679e6a-NIGHTLY,20,0,20.2,67
3.8.5-RC1-bin-20260412-0f8dfa1-NIGHTLY,20,0,20.65,62
3.8.5-RC1-bin-20260413-0f8dfa1-NIGHTLY,20,0,19.6,59
3.8.5-RC1-bin-20260414-ffb1a63-NIGHTLY,20,1,20.45,60
3.8.5-RC1-bin-20260415-d1c28e4-NIGHTLY,20,0,21,63
3.8.5-RC1-bin-20260416-778e9be-NIGHTLY,20,0,19.9,59
3.8.5-RC1-bin-20260417-49b4241-NIGHTLY,20,0,21.4,63
3.8.5-RC1-bin-20260418-8d71af7-NIGHTLY,40,1,21.33,61
