version,count,min,avg,max
3.8.5-RC1-bin-20260403-ecf8e5c-NIGHTLY,20,68.44,68.46,68.61
3.8.5-RC1-bin-20260404-a7f6cae-NIGHTLY,20,68.3,68.3,68.33
3.8.5-RC1-bin-20260405-9478256-NIGHTLY,20,67.91,67.92,68.06
3.8.5-RC1-bin-20260406-2c668b5-NIGHTLY,20,68.5,68.51,68.54
3.8.5-RC1-bin-20260407-ec88c95-NIGHTLY,20,67.95,67.96,68.12
3.8.5-RC1-bin-20260408-cc4a3e6-NIGHTLY,20,68.75,68.76,68.93
3.8.5-RC1-bin-20260409-c23f234-NIGHTLY,40,69.17,69.24,69.35
3.8.5-RC1-bin-20260410-e679e6a-NIGHTLY,20,68.79,68.8,68.84
3.8.5-RC1-bin-20260412-0f8dfa1-NIGHTLY,20,69.28,69.29,69.32
3.8.5-RC1-bin-20260413-0f8dfa1-NIGHTLY,20,68.87,68.88,68.93
