version,count,min,avg,max
3.8.3-RC1-bin-20260206-7d9042f-NIGHTLY,30,8.516,8.532,8.578
3.8.3-RC1-bin-20260207-b47447b-NIGHTLY,10,8.525,8.545,8.568
3.8.3-RC1-bin-20260208-0fa0698-NIGHTLY,10,8.521,8.531,8.543
3.8.3-RC1-bin-20260209-c5506bd-NIGHTLY,10,8.513,8.528,8.569
3.8.3-RC1-bin-20260210-f9a3b90-NIGHTLY,10,8.534,8.557,8.605
3.8.3-RC1-bin-20260211-dd4d59d-NIGHTLY,10,8.518,8.53,8.563
3.8.3-RC1-bin-20260212-9907571-NIGHTLY,20,8.513,8.528,8.565
3.8.3-RC1-bin-20260214-f10f20d-NIGHTLY,10,8.522,8.535,8.556
3.8.3-RC1-bin-20260215-f10f20d-NIGHTLY,10,8.514,8.524,8.541
3.8.3-RC1-bin-20260216-fa26a2f-NIGHTLY,10,8.522,8.534,8.581
