version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,10,0,1.3,5
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,10,0,1.2,4
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,10,0,0.9,4
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,30,0,1.367,6
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,30,0,1.267,5
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,10,0,1.5,5
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,30,0,1.133,5
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,10,0,1.1,5
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,10,0,1.6,6
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,10,0,1,5
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,10,0,1.8,7
