version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,0,94.1,392
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,0,89.05,365
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,16,102.4,411
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,0,95.65,392
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,0,90.45,388
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,0,96.03,387
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,0,102.1,418
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,0,94.7,364
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,0,98.45,400
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,0,102.1,417
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,0,111.4,561
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,60,0,105.8,604
