version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,21,222.5,607
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,16,227.9,851
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,15,230.2,669
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,26,222.2,655
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,19,227.9,765
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,21,236.5,770
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,18,219.9,982
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,14,214.9,846
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,28,248.6,955
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,46,211.2,584
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,33,227.1,918
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,12,214.4,1017
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,9,211.4,668
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,15,222.3,759
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,100,8,217.3,846
3.10.0-RC1-bin-20260620-f157aa2-NIGHTLY,20,16,201.1,554
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,40,14,214.1,790
3.10.0-RC1-bin-20260623-225be3c-NIGHTLY,20,22,226.5,760
3.10.0-RC1-bin-20260624-3f638dd-NIGHTLY,20,45,220.7,671
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,80,15,216.5,716
3.10.0-RC1-bin-20260626-20f6657-NIGHTLY,20,18,225.6,593
3.10.0-RC1-bin-20260627-e449094-NIGHTLY,20,20,216.6,561
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,9,216.5,812
3.10.0-RC1-bin-20260629-338b88b-NIGHTLY,20,16,230.8,601
3.10.0-RC1-bin-20260630-a8ae375-NIGHTLY,20,10,205.4,648
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,60,16,210.5,712
3.10.0-RC1-bin-20260706-30ca358-NIGHTLY,40,9,208.4,837
3.10.0-RC1-bin-20260707-a4dab1a-NIGHTLY,20,18,207.5,694
