version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,19,107,315
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,28,134.7,381
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,13,116.7,378
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,15,143.8,445
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,27,114.1,364
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,14,127.6,428
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,17,135.8,353
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,16,108.4,428
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,32,139.1,327
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,31,125.4,330
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,30,137.9,362
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,80,14,142.1,342
