version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,7,82.7,238
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,4,79.05,233
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,4,80.95,266
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,1,96.45,319
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,1,95.4,285
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,0,87.2,262
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,1,90.15,292
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,3,90.5,261
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,0,98.6,319
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,0,98.5,363
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,0,89.15,284
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,1,92.83,294
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,0,85.96,312
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,2,91.45,296
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,100,0,82.21,265
3.10.0-RC1-bin-20260620-f157aa2-NIGHTLY,20,1,94.7,311
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,40,1,87.58,282
3.10.0-RC1-bin-20260623-225be3c-NIGHTLY,20,0,78.4,236
3.10.0-RC1-bin-20260624-3f638dd-NIGHTLY,20,0,74.9,219
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,80,0,97.15,325
3.10.0-RC1-bin-20260626-20f6657-NIGHTLY,20,0,92.9,275
3.10.0-RC1-bin-20260627-e449094-NIGHTLY,20,0,97.15,260
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,1,91,287
3.10.0-RC1-bin-20260629-338b88b-NIGHTLY,20,0,87.45,251
3.10.0-RC1-bin-20260630-a8ae375-NIGHTLY,20,2,90.4,307
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,60,1,86.49,299
3.10.0-RC1-bin-20260706-30ca358-NIGHTLY,40,0,88.03,277
3.10.0-RC1-bin-20260707-a4dab1a-NIGHTLY,60,0,86.54,264
3.10.0-RC1-bin-20260711-702fa74-NIGHTLY,20,2,82,227
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,1,83.6,243
3.10.0-RC1-bin-20260713-f51c618-NIGHTLY,20,0,84.35,262
3.10.0-RC1-bin-20260714-7983fe7-NIGHTLY,20,0,89.95,304
3.10.0-RC1-bin-20260715-5f24bf2-NIGHTLY,20,0,88.35,263
3.10.0-RC1-bin-20260716-61591f7-NIGHTLY,20,5,91.8,315
3.10.0-RC1-bin-20260717-a6f2c88-NIGHTLY,20,2,88.6,267
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,20,0,83.4,286
