version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,309,408.8,748
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,332,448.5,780
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,504,602.1,1124
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,309,441.2,705
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,328,464.9,814
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,340,482.8,872
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,337,502.4,891
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,388,503.3,979
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,330,437.5,808
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,335,443.9,781
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,292,449.6,773
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,60,329,491.9,858
