version,count,min,avg,max
3.8.3-RC1-bin-20260206-7d9042f-NIGHTLY,30,145.4,150.1,162.7
3.8.3-RC1-bin-20260207-b47447b-NIGHTLY,10,151,152,152.7
3.8.3-RC1-bin-20260208-0fa0698-NIGHTLY,10,143.2,145.7,156.3
3.8.3-RC1-bin-20260209-c5506bd-NIGHTLY,10,145.3,146.5,147.9
3.8.3-RC1-bin-20260210-f9a3b90-NIGHTLY,10,146.6,147.8,148.6
3.8.3-RC1-bin-20260211-dd4d59d-NIGHTLY,10,146.5,153.4,158.2
3.8.3-RC1-bin-20260212-9907571-NIGHTLY,20,147.6,150.7,155.7
3.8.3-RC1-bin-20260214-f10f20d-NIGHTLY,10,148.3,150,153.1
3.8.3-RC1-bin-20260215-f10f20d-NIGHTLY,10,147.9,149,150
3.8.3-RC1-bin-20260216-fa26a2f-NIGHTLY,30,144.2,146.6,149.6
3.8.3-RC1-bin-20260218-d96239a-NIGHTLY,20,142.7,145.2,166
