version,count,min,avg,max
3.8.3-RC1-bin-20260206-7d9042f-NIGHTLY,30,112.6,114.4,115.9
3.8.3-RC1-bin-20260207-b47447b-NIGHTLY,10,116.5,117,117.6
3.8.3-RC1-bin-20260208-0fa0698-NIGHTLY,10,118.4,118.9,119.4
3.8.3-RC1-bin-20260209-c5506bd-NIGHTLY,10,115,118.8,121.4
3.8.3-RC1-bin-20260210-f9a3b90-NIGHTLY,10,113,113.6,114.3
3.8.3-RC1-bin-20260211-dd4d59d-NIGHTLY,10,116,120,122.5
3.8.3-RC1-bin-20260212-9907571-NIGHTLY,20,113.9,114.9,116.4
3.8.3-RC1-bin-20260214-f10f20d-NIGHTLY,10,113.4,113.9,114.7
3.8.3-RC1-bin-20260215-f10f20d-NIGHTLY,10,115.2,115.8,116.4
3.8.3-RC1-bin-20260216-fa26a2f-NIGHTLY,30,116.2,118.6,122.6
3.8.3-RC1-bin-20260218-d96239a-NIGHTLY,20,113.2,114.2,114.9
