version,count,min,avg,max
3.8.3-RC1-bin-20260206-7d9042f-NIGHTLY,30,360.9,368.4,385.5
3.8.3-RC1-bin-20260207-b47447b-NIGHTLY,10,366.6,376.3,383.3
3.8.3-RC1-bin-20260208-0fa0698-NIGHTLY,10,374,375.4,376.1
3.8.3-RC1-bin-20260209-c5506bd-NIGHTLY,10,362.4,364,364.8
3.8.3-RC1-bin-20260210-f9a3b90-NIGHTLY,10,358.5,361.3,368
3.8.3-RC1-bin-20260211-dd4d59d-NIGHTLY,10,362.4,363,363.7
3.8.3-RC1-bin-20260212-9907571-NIGHTLY,20,360.7,366.6,376.8
3.8.3-RC1-bin-20260214-f10f20d-NIGHTLY,10,359.9,364.4,382.6
3.8.3-RC1-bin-20260215-f10f20d-NIGHTLY,10,374.5,376,378.8
3.8.3-RC1-bin-20260216-fa26a2f-NIGHTLY,30,357.3,363.1,373
